32.34,764.86,769.82,768.43,771.32,776.47,778.26,777.52,773.66
32.36,764.86,769.84,768.4,771.34,776.37,778.2,777.53,773.61
32.38,764.86,769.84,768.43,771.43,776.36,778.3,777.5,773.71
32.4,764.85,769.84,768.6,771.39,776.47,778.36,777.57,773.77
32.42,764.79,769.82,768.58,771.4,776.45,778.31,777.58,773.75
32.44,764.8,769.83,768.7,771.49,776.33,778.32,777.52,773.84
32.46,764.76,769.78,768.71,771.47,776.4,778.31,777.57,773.77
32.48,764.88,769.9,768.77,771.55,776.38,778.25,777.58,773.77
32.5,764.88,769.88,768.85,771.61,776.39,778.24,777.58,773.92
32.52,764.86,769.88,768.88,771.69,776.43,778.35,777.65,773.95
32.54,764.97,769.91,768.88,771.68,776.46,778.37,777.61,773.92
32.56,764.98,769.99,768.95,771.7,776.47,778.43,777.61,773.96
32.58,764.88,769.97,768.95,771.77,776.41,778.42,777.61,773.96
32.6,764.84,769.99,769.01,771.73,776.38,778.39,777.71,773.98
32.62,764.84,769.98,769.02,771.82,776.43,778.49,777.6,773.96
32.64,764.94,770.02,769.13,771.89,776.35,778.42,777.61,773.96
32.66,764.86,770.05,769.1,771.8,776.34,778.3,777.55,773.89
32.68,764.89,769.96,769.14,771.87,776.34,778.27,777.49,773.88
32.7,764.95,769.99,769.12,771.85,776.29,778.33,777.55,773.94
32.72,764.95,769.94,769.17,771.92,776.31,778.31,777.43,773.88
32.74,764.87,770.08,769.21,771.88,776.28,778.28,777.47,773.83
32.76,764.84,770.01,769.21,771.84,776.17,778.23,777.37,773.84
32.78,764.86,770.01,769.19,771.87,776.09,778.17,777.25,773.75
32.8,764.87,770.04,769.16,771.77,776.05,778.09,777.16,773.66
32.82,764.87,770.07,769.18,771.82,775.96,778.07,777.11,773.63
32.84,764.86,769.99,769.23,771.79,775.94,777.96,777.03,773.55
32.86,764.94,769.98,769.16,771.82,775.78,777.97,777.04,773.54
32.88,764.95,770.05,769.22,771.7,775.81,777.89,776.98,773.56
32.9,764.84,770.05,769.25,771.75,775.72,777.85,776.92,773.47
32.92,764.89,770.05,769.17,771.64,775.54,777.57,776.69,773.22
32.94,764.9,770.13,769.14,771.61,775.39,777.49,776.54,773.11
32.96,764.95,770.05,769.13,771.64,775.42,777.49,776.61,773.14
32.98,764.88,770.04,769.21,771.54,775.38,777.49,776.64,773.16
33,764.86,770.08,769.18,771.52,775.29,777.4,776.5,773
33.02,764.94,770.01,769.18,771.52,775.25,777.35,776.46,772.94
33.04,764.93,770.08,769.2,771.42,775.19,777.27,776.38,772.94
33.06,764.88,770.04,769.1,771.4,775.15,777.32,776.36,772.91
33.08,764.91,770.04,769.09,771.38,775.04,777.14,776.35,772.81
33.1,764.92,770.09,769.15,771.34,774.95,777.22,776.39,772.94
33.12,764.93,770.03,769.12,771.43,775.02,777.36,776.39,772.87
33.14,764.95,770.04,769.18,771.39,774.98,777.31,776.42,772.93
33.16,764.89,770.05,769.16,771.4,774.98,777.26,776.41,772.89
33.18,764.9,770.07,769.17,771.28,774.95,777.28,776.44,772.84
33.2,764.9,770.07,769.15,771.4,774.97,777.34,776.4,772.89
33.22,764.88,770.03,769.21,771.29,774.91,777.34,776.47,772.88
33.24,764.95,770.06,769.11,771.34,774.91,777.28,776.47,772.94
33.26,765.03,770.08,769.16,771.29,774.82,777.3,776.48,772.93
33.28,764.98,770.1,769.18,771.26,774.79,777.26,776.44,772.81
33.3,764.95,769.99,769.13,771.24,774.81,777.25,776.47,772.88
33.32,764.94,770.05,769.12,771.24,774.75,777.22,776.43,772.96
33.34,764.93,769.99,769.17,771.23,774.73,777.28,776.54,772.9
33.36,764.93,769.97,769.13,771.25,774.77,777.3,776.46,773.02
33.38,764.98,770.02,769.2,771.28,774.82,777.27,776.58,773.01
33.4,764.88,769.93,769.23,771.28,774.75,777.23,776.58,772.94
33.42,764.92,769.9,769.14,771.24,774.7,777.24,776.51,772.93
33.44,764.88,769.9,769.17,771.22,774.77,777.31,776.48,773.02
33.46,764.87,769.9,769.14,771.2,774.71,777.25,776.49,772.99
33.48,764.86,769.85,769.17,771.16,774.61,777.25,776.5,772.98
33.5,764.86,769.91,769.09,771.24,774.68,777.33,776.56,773.03
33.52,764.86,769.85,769.08,771.16,774.59,777.31,776.43,772.99
33.54,764.82,769.84,769.1,771.1,774.56,777.15,776.43,772.9
33.56,764.78,769.78,769.04,771.08,774.47,777.11,776.45,772.9
33.58,764.81,769.72,769.06,770.99,774.4,777.07,776.32,772.87
33.6,764.85,769.76,768.98,770.95,774.31,777.01,776.28,772.82
33.62,764.83,769.7,768.9,770.92,774.21,776.83,776.2,772.68
33.64,764.83,769.73,768.84,770.83,774.12,776.77,776.09,772.69
33.66,764.76,769.66,768.93,770.83,774.1,776.78,776.1,772.62
33.68,764.82,769.67,768.82,770.82,774.12,776.83,776.11,772.67
33.7,764.75,769.68,768.82,770.77,774.03,776.77,776.06,772.63
33.72,764.85,769.69,768.79,770.7,773.98,776.73,776.03,772.6
33.74,764.76,769.57,768.84,770.76,773.89,776.68,776.07,772.62
33.76,764.83,769.68,768.86,770.68,773.89,776.64,776.06,772.59
33.78,764.79,769.6,768.77,770.71,773.85,776.56,776,772.59
33.8,764.73,769.61,768.81,770.64,773.82,776.62,776.02,772.66
33.82,764.78,769.58,768.73,770.59,773.85,776.65,776.04,772.65
33.84,764.74,769.57,768.67,770.67,773.84,776.65,776.08,772.68
33.86,764.7,769.53,768.78,770.72,773.79,776.62,776.06,772.75
33.88,764.81,769.57,768.73,770.8,773.77,776.66,776.14,772.78
33.9,764.78,769.55,768.81,770.78,773.83,776.74,776.22,772.83
33.92,764.86,769.53,768.77,770.79,773.89,776.82,776.21,772.9
33.94,764.77,769.57,768.88,770.84,773.86,776.77,776.21,772.91
33.96,764.76,769.54,768.85,770.88,773.79,776.72,776.26,772.84
33.98,764.79,769.51,768.82,770.89,773.91,776.75,776.29,772.95
34,764.76,769.51,768.88,770.88,773.84,776.75,776.32,773.03
34.02,764.79,769.49,768.87,770.98,773.87,776.77,776.24,772.95
34.04,764.77,769.5,768.86,771.07,773.87,776.72,776.26,772.92
34.06,764.71,769.49,768.88,771.03,773.8,776.64,776.24,772.93
34.08,764.74,769.42,768.99,771.1,773.93,776.74,776.23,772.96
34.1,764.75,769.46,768.99,771.13,773.92,776.79,776.41,772.96
34.12,764.8,769.5,769.03,771.22,773.89,776.83,776.42,773.11
34.14,764.86,769.45,768.97,771.19,773.98,776.84,776.41,773.08
34.16,764.79,769.49,769.05,771.27,774.01,776.93,776.49,773.17
34.18,764.76,769.51,769.09,771.37,773.95,776.9,776.47,773.21
34.2,764.79,769.39,769.13,771.37,774.04,776.97,776.58,773.29
34.22,764.81,769.42,769.15,771.49,774.04,776.99,776.61,773.32
34.24,764.79,769.47,769.18,771.5,774.01,776.99,776.65,773.39
34.26,764.75,769.42,769.16,771.48,774.02,777.02,776.67,773.35
34.28,764.82,769.48,769.17,771.49,773.93,776.86,776.52,773.23
34.3,764.83,769.48,769.11,771.43,773.91,776.63,776.35,773.16
34.32,764.88,769.6,769.15,771.55,773.89,776.69,776.36,773.09
34.34,764.84,769.49,769.21,771.54,773.94,776.7,776.43,773.16
34.36,764.84,769.45,769.22,771.59,773.94,776.77,776.48,773.14
34.38,764.93,769.5,769.25,771.52,773.8,776.59,776.29,773.05
34.4,764.87,769.57,769.21,771.58,773.78,776.5,776.22,772.93
34.42,764.94,769.57,769.21,771.58,773.7,776.37,776.17,772.9
34.44,764.93,769.57,769.24,771.54,773.62,776.47,776.05,772.81
34.46,764.98,769.57,769.29,771.5,773.65,776.36,776.08,772.8
34.48,764.97,769.54,769.29,771.64,773.71,776.42,776.07,772.83
34.5,764.97,769.57,769.35,771.59,773.69,776.41,776.17,772.94
34.52,764.95,769.55,769.31,771.69,773.68,776.32,775.99,772.87
34.54,764.92,769.51,769.33,771.77,773.67,776.34,776.09,772.82
34.56,764.93,769.57,769.36,771.83,773.73,776.38,776.03,772.81
34.58,764.91,769.55,769.38,771.85,773.76,776.37,776.14,772.84
34.6,764.95,769.57,769.37,771.94,773.68,776.36,776.08,772.87
34.62,764.84,769.59,769.42,771.93,773.75,776.32,776.08,772.9
34.64,764.96,769.56,769.42,771.91,773.74,776.26,775.99,772.74
34.66,764.93,769.52,769.45,771.99,773.83,776.29,775.99,772.84
34.68,764.87,769.57,769.45,771.94,773.83,776.32,776.06,772.91
34.7,764.91,769.57,769.55,772.03,773.83,776.29,775.92,772.82
34.72,764.88,769.57,769.56,772.11,773.76,776.27,775.97,772.85
34.74,764.88,769.56,769.59,772.11,773.82,776.32,776.02,772.92
34.76,764.86,769.6,769.66,772.21,773.86,776.35,776.12,772.91
34.78,764.95,769.63,769.6,772.21,773.97,776.42,776.14,772.92
34.8,764.91,769.6,769.64,772.33,773.9,776.41,776.08,773.04
34.82,764.89,769.63,769.66,772.26,773.97,776.39,776.08,772.95
34.84,764.91,769.54,769.71,772.36,774.01,776.43,776.03,772.99
34.86,764.79,769.6,769.76,772.38,774.01,776.43,776.21,773
34.88,764.85,769.62,769.76,772.38,774.04,776.48,776.11,773.05
34.9,764.95,769.7,769.79,772.48,774.12,776.49,776.28,773.08
34.92,764.98,769.7,769.87,772.49,774.16,776.47,776.19,773.15
34.94,764.98,769.6,769.9,772.48,774.05,776.36,776.14,773
34.96,765.01,769.67,769.94,772.48,773.95,776.3,775.92,772.84
34.98,765.06,769.72,769.93,772.43,774,776.22,775.9,772.81
35,765,769.72,770.01,772.53,774.03,776.31,775.96,772.97
35.02,765.04,769.73,770.07,772.55,774.19,776.38,776.02,772.94
35.04,765.15,769.81,770.13,772.58,774.18,776.38,776.04,772.96
35.06,765.15,769.8,770.1,772.66,774.13,776.38,775.95,772.95
35.08,765.07,769.79,770.14,772.62,774.14,776.26,775.96,772.82
35.1,765.11,769.77,770.13,772.65,774.16,776.25,775.9,772.88
35.12,765.14,769.84,770.21,772.71,774.19,776.3,775.85,772.87
35.14,765.03,769.87,770.21,772.78,774.21,776.32,776.08,773
35.16,765.03,769.78,770.17,772.76,774.28,776.44,776.04,773.06
35.18,765.08,769.7,770.2,772.76,774.3,776.45,776.06,772.98
35.2,765.06,769.75,770.26,772.75,774.29,776.35,776.05,772.98
35.22,765,769.76,770.21,772.84,774.25,776.35,775.96,772.93
35.24,765.07,769.77,770.24,772.91,774.38,776.41,776.04,772.96
35.26,765.03,769.72,770.29,772.87,774.34,776.42,775.99,772.99
35.28,765.05,769.75,770.31,772.87,774.39,776.34,775.99,772.99
35.3,765.07,769.72,770.34,772.92,774.36,776.42,776.01,772.94
35.32,765.03,769.72,770.38,772.9,774.38,776.39,776.02,772.99
35.34,765.03,769.74,770.41,772.94,774.43,776.37,775.99,773.02
35.36,765.02,769.78,770.4,772.89,774.46,776.43,775.98,773
35.38,764.99,769.76,770.49,773.05,774.48,776.37,776,772.99
35.4,765,769.72,770.47,772.99,774.46,776.34,776.03,773
35.42,765.06,769.74,770.54,773.11,774.58,776.45,776.11,773.08
35.44,765.07,769.81,770.59,773.1,774.61,776.51,776.11,773.05
35.46,765.04,769.79,770.54,773.06,774.56,776.56,776.12,773.11
35.48,765,769.75,770.53,773.11,774.61,776.5,776.11,773.05
35.5,765.01,769.66,770.56,773.17,774.7,776.6,776.14,773.1
35.52,765.07,769.72,770.64,773.21,774.72,776.61,776.2,773.14
35.54,765.07,769.75,770.68,773.24,774.7,776.62,776.2,773.27
35.56,765.01,769.69,770.66,773.24,774.81,776.65,776.21,773.21
35.58,765.07,769.66,770.71,773.43,774.91,776.76,776.38,773.43
35.6,765.01,769.72,770.77,773.39,775.02,776.81,776.32,773.36
35.62,765.05,769.69,770.71,773.32,774.89,776.7,776.21,773.26
35.64,765.1,769.72,770.75,773.34,774.84,776.65,776.2,773.17
35.66,765.1,769.7,770.83,773.38,774.96,776.74,776.29,773.35
35.68,765,769.67,770.86,773.54,775.04,776.82,776.36,773.39
35.7,765.01,769.72,770.86,773.5,775.04,776.81,776.37,773.42
35.72,765.07,769.67,770.91,773.48,775.04,776.8,776.36,773.41
35.74,765,769.73,770.9,773.52,775.09,776.76,776.32,773.41
35.76,765.07,769.7,770.91,773.59,775.06,776.73,776.37,773.42
35.78,765,769.75,770.95,773.6,775.07,776.8,776.3,773.36
35.8,765.03,769.72,770.92,773.68,775.12,776.81,776.38,773.39
35.82,765.04,769.67,771.01,773.68,775.26,776.83,776.41,773.44
35.84,764.99,769.66,771.04,773.74,775.24,776.83,776.44,773.49
35.86,765,769.72,771.03,773.66,775.23,776.87,776.38,773.43
35.88,765.03,769.69,771.04,773.75,775.3,776.9,776.39,773.47
35.9,765.05,769.69,771.13,773.86,775.22,776.77,776.42,773.45
35.92,765.03,769.72,771.1,773.88,775.3,776.87,776.45,773.53
35.94,765.1,769.66,771.13,773.83,775.4,776.94,776.47,773.54
35.96,765.07,769.74,771.1,773.86,775.35,776.88,776.41,773.54
35.98,764.97,769.63,771.12,773.86,775.45,776.88,776.43,773.56
36,764.99,769.69,771.18,773.93,775.42,776.94,776.49,773.61
36.02,765.07,769.63,771.18,773.89,775.42,776.93,776.49,773.6
36.04,764.95,769.64,771.21,773.93,775.43,776.98,776.6,773.57
36.06,764.95,769.66,771.25,773.98,775.48,776.96,776.59,773.62
36.08,764.96,769.67,771.22,774.07,775.6,777.01,776.54,773.65
36.1,764.94,769.69,771.35,774.13,775.49,777,776.59,773.64
36.12,765.01,769.7,771.37,774.04,775.55,777.03,776.56,773.68
36.14,765.07,769.72,771.43,774.07,775.6,777.04,776.56,773.55
36.16,765.08,769.78,771.38,774.14,775.6,777.02,776.55,773.7
36.18,765.04,769.73,771.41,774.1,775.66,777.07,776.6,773.74
36.2,764.99,769.75,771.38,774.15,775.66,777.05,776.64,773.77
36.22,765.07,769.76,771.52,774.23,775.67,777.07,776.65,773.71
36.24,765.03,769.81,771.47,774.22,775.8,777.07,776.65,773.83
36.26,765.08,769.78,771.52,774.3,775.82,777.28,776.92,773.95
36.28,765.04,769.79,771.61,774.32,775.74,777.25,776.77,773.84
36.3,765.07,769.89,771.61,774.34,775.71,777.04,776.64,773.72
36.32,765.07,769.87,771.61,774.3,775.78,776.96,776.52,773.69
36.34,765.18,769.86,771.63,774.4,775.68,777.05,776.59,773.73
36.36,765.16,769.87,771.64,774.43,775.8,777.07,776.7,773.79
36.38,765.17,769.92,771.68,774.42,775.9,777.15,776.69,773.89
36.4,765.19,769.94,771.63,774.38,775.82,777.1,776.59,773.77
36.42,765.18,769.94,771.67,774.4,775.8,777.04,776.73,773.8
36.44,765.08,769.91,771.67,774.45,775.8,776.98,776.67,773.8
36.46,765.16,769.96,771.66,774.43,775.77,777.07,776.72,773.77
36.48,765.15,769.95,771.83,774.51,775.84,777.12,776.71,773.76
36.5,765.13,769.91,771.76,774.6,775.87,777.07,776.74,773.83
36.52,765.19,769.96,771.75,774.52,776,776.97,776.67,773.76
36.54,765.15,770.07,771.86,774.63,775.97,777.04,776.68,773.77
36.56,765.18,770.02,771.77,774.53,775.94,777.04,776.74,773.75
36.58,765.21,770.01,771.8,774.61,775.94,777.02,776.74,773.81
36.6,765.14,770.01,771.86,774.61,776,777.02,776.71,773.81
36.62,765.13,769.99,771.79,774.67,775.92,777.06,776.72,773.83
36.64,765.2,770,771.85,774.69,775.95,777.04,776.76,773.82
36.66,765.18,770.08,771.86,774.63,775.93,777.01,776.69,773.82
36.68,765.15,770.01,771.86,774.61,775.96,777,776.71,773.8
36.7,765.19,770.16,771.94,774.64,775.89,776.94,776.68,773.84
36.72,765.16,770.08,771.9,774.69,775.91,776.95,776.73,773.76
36.74,765.15,770.14,771.88,774.71,775.94,776.86,776.7,773.76
36.76,765.31,770.08,771.92,774.69,775.96,776.95,776.71,773.77
36.78,765.27,770.06,771.93,774.67,775.93,776.83,776.69,773.69
36.8,765.23,770.13,771.92,774.67,775.9,776.86,776.59,773.68
36.82,765.31,770.16,771.94,774.66,775.93,776.86,776.61,773.63
36.84,765.21,770.22,771.92,774.7,775.9,776.77,776.56,773.68
36.86,765.22,770.17,771.94,774.67,775.88,776.69,776.54,773.62
36.88,765.18,770.15,771.93,774.64,775.88,776.68,776.5,773.53
36.9,765.24,770.2,771.92,774.64,775.73,776.65,776.5,773.53
36.92,765.26,770.25,771.94,774.58,775.73,776.53,776.4,773.54
36.94,765.27,770.17,771.9,774.58,775.75,776.56,776.4,773.5
36.96,765.25,770.19,771.9,774.65,775.68,776.47,776.41,773.41
37.04,765.33,770.26,771.79,774.37,775.41,775.99,775.99,773.03
37.06,765.35,770.35,771.85,774.35,775.39,775.9,775.93,772.96
37.08,765.38,770.27,771.79,774.35,775.36,775.96,775.9,772.9
37.1,765.31,770.32,771.75,774.36,775.24,775.88,775.83,772.91
37.12,765.4,770.24,771.84,774.26,775.25,775.92,775.9,772.82
37.14,765.35,770.35,771.75,774.27,775.32,775.88,775.87,772.9
37.16,765.32,770.29,771.73,774.3,775.34,775.89,775.91,772.88
37.18,765.34,770.34,771.76,774.37,775.38,775.91,775.96,772.9
37.2,765.31,770.37,771.76,774.33,775.37,775.95,775.96,772.94
37.22,765.27,770.33,771.71,774.33,775.33,775.92,775.9,772.86
37.24,765.27,770.26,771.7,774.37,775.31,775.85,775.88,772.99
37.26,765.37,770.23,771.76,774.28,775.42,775.94,776.05,773.02
37.28,765.28,770.31,771.76,774.34,775.43,775.97,776,773.05
37.3,765.32,770.31,771.77,774.37,775.47,775.95,776.14,773.04
37.32,765.33,770.32,771.7,774.45,775.47,775.9,776.06,773.05
37.34,765.31,770.3,771.79,774.37,775.5,775.95,776.17,773.02
37.36,765.32,770.27,771.74,774.39,775.44,775.97,776.18,773.08
37.38,765.21,770.17,771.72,774.4,775.45,776.02,776.14,773.21
37.4,765.28,770.2,771.7,774.4,775.51,775.94,776.22,773.05
37.42,765.34,770.23,771.77,774.4,775.54,775.9,776.23,773.08
37.44,765.31,770.23,771.64,774.38,775.51,775.93,776.17,773.07
37.46,765.37,770.23,771.74,774.38,775.48,775.87,776.11,773.12
37.48,765.24,770.29,771.68,774.25,775.47,775.87,776.2,773.08
37.5,765.27,770.2,771.63,774.33,775.46,775.87,776.15,773.13
37.52,765.25,770.17,771.67,774.28,775.47,775.87,776.15,773.04
37.54,765.22,770.18,771.65,774.36,775.52,775.84,776.19,773.11
37.56,765.22,770.16,771.65,774.31,775.48,775.84,776.22,773.11
37.58,765.24,770.11,771.68,774.38,775.53,775.84,776.18,773.12
37.6,765.22,770.22,771.58,774.39,775.57,775.81,776.25,773.14
37.62,765.27,770.15,771.61,774.39,775.59,775.93,776.31,773.23
37.64,765.25,770.23,771.66,774.37,775.5,775.84,776.25,773.2
37.66,765.24,770.18,771.58,774.33,775.44,775.85,776.17,773.09
37.68,765.27,770.17,771.54,774.25,775.42,775.62,776.08,773.04
37.7,765.25,770.24,771.55,774.3,775.39,775.64,776.05,772.98
37.72,765.31,770.24,771.52,774.37,775.46,775.68,776.16,773.09
37.74,765.34,770.23,771.68,774.43,775.54,775.72,776.26,773.14
37.76,765.34,770.19,771.61,774.34,775.55,775.72,776.23,773.14
37.78,765.36,770.18,771.65,774.34,775.45,775.76,776.2,773.09
37.8,765.27,770.21,771.55,774.26,775.45,775.64,776,773.03
37.82,765.37,770.2,771.55,774.31,775.39,775.64,776.1,773.05
37.84,765.27,770.26,771.69,774.35,775.4,775.65,776.2,773.14
37.86,765.27,770.17,771.52,774.3,775.45,775.73,776.32,773.18
37.88,765.34,770.2,771.55,774.3,775.48,775.75,776.32,773.22
37.9,765.31,770.17,771.56,774.31,775.51,775.81,776.25,773.13
37.92,765.28,770.19,771.52,774.29,775.48,775.73,776.3,773.21
37.94,765.32,770.18,771.54,774.25,775.45,775.87,776.2,773.18
37.96,765.34,770.21,771.47,774.28,775.51,775.74,776.29,773.23
37.98,765.36,770.16,771.46,774.36,775.51,775.91,776.35,773.25
38,765.32,770.17,771.55,774.34,775.52,775.89,776.31,773.28
38.02,765.31,770.13,771.53,774.29,775.44,775.86,776.34,773.22
38.04,765.24,770.12,771.46,774.3,775.5,775.82,776.38,773.3
38.06,765.32,770.17,771.47,774.28,775.54,775.94,776.4,773.32
38.08,765.33,770.15,771.47,774.29,775.54,775.92,776.42,773.34
38.1,765.27,770.09,771.44,774.34,775.58,775.95,776.45,773.33
38.12,765.3,770.17,771.41,774.28,775.63,775.93,776.48,773.35
38.14,765.33,770.03,771.43,774.24,775.6,775.93,776.53,773.42
38.16,765.25,770.14,771.4,774.43,775.62,775.99,776.53,773.41
38.18,765.31,770.11,771.43,774.32,775.63,776,776.57,773.5
38.2,765.25,770.08,771.41,774.43,775.66,776.09,776.56,773.46
38.22,765.25,770.11,771.43,774.4,775.69,776.11,776.65,773.53
38.24,765.29,770.05,771.5,774.43,775.73,776.1,776.7,773.62
38.26,765.29,770.15,771.45,774.49,775.77,776.23,776.72,773.67
38.28,765.28,770.05,771.51,774.46,775.81,776.34,776.88,773.7
38.3,765.32,770.11,771.58,774.52,775.9,776.35,776.87,773.77
38.32,765.34,770.06,771.51,774.48,775.81,776.31,776.81,773.71
38.34,765.27,770.17,771.46,774.41,775.69,776.13,776.72,773.51
38.36,765.4,770.12,771.48,774.4,775.6,776.05,776.62,773.56
38.38,765.28,770.17,771.44,774.4,775.75,776.17,776.73,773.63
38.4,765.37,770.1,771.51,774.5,775.78,776.32,776.76,773.66
38.42,765.31,770.2,771.52,774.48,775.74,776.24,776.8,773.59
38.44,765.38,770.21,771.48,774.46,775.66,776.18,776.75,773.5
38.46,765.36,770.17,771.45,774.46,775.57,776.03,776.62,773.55
38.48,765.34,770.09,771.43,774.34,775.56,775.95,776.49,773.44
38.5,765.34,770.17,771.46,774.39,775.59,776.04,776.49,773.47
38.52,765.29,770.23,771.43,774.39,775.55,776.03,776.52,773.41
38.54,765.38,770.17,771.44,774.37,775.54,776.03,776.59,773.44
38.56,765.35,770.19,771.38,774.37,775.55,776.01,776.56,773.46
38.58,765.33,770.18,771.43,774.28,775.54,776.03,776.57,773.39
38.6,765.32,770.09,771.41,774.28,775.47,776.01,776.53,773.41
38.62,765.31,770.17,771.43,774.28,775.48,775.93,776.45,773.35
38.64,765.36,770.17,771.33,774.22,775.52,776.01,776.49,773.41
38.66,765.3,770.18,771.41,774.3,775.46,775.99,776.5,773.35
38.68,765.3,770.13,771.47,774.25,775.51,776,776.53,773.41
38.7,765.39,770.11,771.41,774.28,775.57,775.9,776.56,773.35
38.72,765.36,770.16,771.4,774.31,775.48,775.96,776.42,773.35
38.74,765.38,770.11,771.41,774.22,775.45,775.9,776.44,773.32
38.76,765.3,770.12,771.34,774.19,775.44,775.81,776.46,773.29
38.78,765.37,770.17,771.37,774.19,775.42,775.84,776.39,773.29
38.8,765.37,770.03,771.4,774.25,775.37,775.77,776.43,773.26
38.82,765.33,770.11,771.37,774.19,775.36,775.84,776.37,773.3
38.84,765.34,770.23,771.34,774.16,775.33,775.86,776.36,773.25
38.86,765.35,770.19,771.41,774.19,775.32,775.83,776.44,773.29
38.88,765.37,770.17,771.35,774.2,775.36,775.83,776.45,773.29
38.9,765.38,770.19,771.34,774.17,775.3,775.84,776.49,773.35
38.92,765.35,770.16,771.37,774.25,775.33,775.9,776.59,773.35
38.94,765.4,770.1,771.41,774.25,775.35,775.9,776.59,773.36
38.96,765.35,770.15,771.43,774.28,775.45,775.98,776.62,773.36
38.98,765.33,770.12,771.35,774.25,775.47,775.99,776.64,773.44
39,765.45,770.17,771.4,774.23,775.39,775.96,776.52,773.38
39.02,765.39,770.23,771.38,774.04,775.27,775.7,776.35,773.22
39.04,765.43,770.22,771.34,774.16,775.25,775.75,776.35,773.15
39.06,765.38,770.2,771.43,774.22,775.36,775.84,776.45,773.29
39.08,765.39,770.21,771.42,774.22,775.31,775.92,776.56,773.35
39.1,765.38,770.19,771.47,774.27,775.3,775.93,776.54,773.37
39.12,765.44,770.23,771.48,774.24,775.31,775.96,776.5,773.35
39.14,765.43,770.21,771.42,774.26,775.27,775.86,776.54,773.34
39.16,765.43,770.25,771.46,774.22,775.24,775.82,776.48,773.25
39.18,765.36,770.2,771.44,774.19,775.25,775.79,776.54,773.29
39.2,765.37,770.22,771.48,774.22,775.32,775.92,776.47,773.35
39.22,765.45,770.23,771.45,774.22,775.39,775.97,776.62,773.35
39.24,765.38,770.25,771.43,774.22,775.3,775.95,776.58,773.36
39.26,765.37,770.2,771.43,774.25,775.36,775.95,776.59,773.29
39.28,765.44,770.21,771.49,774.25,775.41,775.93,776.63,773.34
39.3,765.45,770.23,771.44,774.19,775.42,775.98,776.61,773.45
39.32,765.5,770.29,771.49,774.31,775.45,776.05,776.58,773.4
39.34,765.45,770.18,771.53,774.27,775.46,776.04,776.71,773.44
39.36,765.49,770.21,771.44,774.38,775.43,776.05,776.68,773.49
39.38,765.45,770.17,771.55,774.31,775.42,776.11,776.73,773.5
39.4,765.48,770.22,771.45,774.34,775.42,776.14,776.66,773.52
39.42,765.49,770.21,771.56,774.33,775.42,776.17,776.7,773.5
39.44,765.47,770.24,771.61,774.38,775.48,776.13,776.69,773.51
39.46,765.49,770.21,771.56,774.33,775.43,776.14,776.68,773.47
39.48,765.57,770.26,771.61,774.44,775.51,776.18,776.72,773.48
39.5,765.55,770.25,771.53,774.34,775.46,776.31,776.75,773.45
39.52,765.55,770.32,771.57,774.48,775.56,776.31,776.89,773.6
39.54,765.54,770.26,771.63,774.49,775.56,776.26,776.86,773.59
39.56,765.56,770.3,771.73,774.48,775.58,776.39,776.92,773.68
39.58,765.58,770.31,771.64,774.56,775.63,776.45,776.83,773.67
39.6,765.59,770.29,771.63,774.52,775.65,776.43,777.04,773.66
39.62,765.58,770.34,771.71,774.57,775.7,776.41,776.99,773.71
39.64,765.71,770.3,771.72,774.64,775.78,776.5,777.11,773.8
39.66,765.68,770.26,771.73,774.64,775.9,776.65,777.18,773.86
39.68,765.75,770.38,771.79,774.64,775.85,776.57,777.14,773.79
39.7,765.67,770.37,771.67,774.49,775.75,776.49,776.91,773.65
39.72,765.67,770.41,771.75,774.66,775.72,776.43,776.92,773.65
39.74,765.73,770.4,771.79,774.71,775.78,776.59,777.03,773.84
39.76,765.8,770.43,771.84,774.67,775.78,776.62,777.08,773.77
39.78,765.77,770.36,771.82,774.69,775.8,776.64,777.13,773.73
39.8,765.75,770.36,771.82,774.64,775.84,776.65,777.13,773.8
39.82,765.82,770.41,771.86,774.7,775.8,776.62,777.15,773.76
39.84,765.73,770.47,771.77,774.7,775.8,776.67,777.16,773.79
39.86,765.73,770.44,771.84,774.83,775.93,776.69,777.2,773.83
39.88,765.75,770.37,771.84,774.85,775.93,776.85,777.24,773.84
39.9,765.78,770.41,771.89,774.81,776.03,776.82,777.37,773.86
39.92,765.71,770.43,771.85,774.83,776.01,776.88,777.3,773.89
39.94,765.78,770.35,771.95,774.91,775.99,776.85,777.38,774
39.96,765.73,770.44,771.91,774.9,776.06,777.01,777.34,773.98
39.98,765.73,770.37,771.92,774.93,776.07,776.98,777.4,773.98
40,765.81,770.38,772,774.88,776.14,776.95,777.46,773.98
40.02,765.79,770.36,771.99,774.94,776.14,777.02,777.48,774
40.04,765.84,770.41,772.01,775,776.18,777.15,777.49,774.06
40.06,765.79,770.35,772.01,774.97,776.16,777.06,777.48,774.09
40.08,765.85,770.38,772.08,775.06,776.15,777.17,777.49,774
40.1,765.79,770.44,772.03,775,776.25,777.11,777.49,774.06
40.12,765.85,770.35,771.97,774.97,776.26,777.14,777.52,774.04
40.14,765.83,770.41,772.04,775.03,776.2,777.2,777.58,774.12
40.16,765.85,770.38,772.06,775.06,776.29,777.16,777.57,774.1
40.18,765.85,770.4,772.06,775.13,776.25,777.21,777.59,774.09
40.2,765.84,770.45,772.06,775.14,776.32,777.25,777.64,774.14
